targetTaxonName,sourceTaxonName,interaction_pair_fraction,decimalLatitude,decimalLongitude
Piper longispicum,Phyllostomus hastatus,5.252994732296882e-07,8.866666667,-70.494444
Anthurium bernardii,Carollia perspicillata,5.252994732296882e-07,8.866666667,-70.494444
Saurauia tomentosa,Artibeus amplus,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Chiroderma salvini,5.252994732296882e-07,8.866666667,-70.494444
Solanum bicolor,Platyrrhinus albericoi,5.252994732296882e-07,8.866666667,-70.494444
Saurauia tomentosa,Glossophaga soricina,5.252994732296882e-07,8.866666667,-70.494444
Piper diffamatum,Chiroderma salvini,5.252994732296882e-07,8.866666667,-70.494444
Solanum acerifolium,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Piper diffamatum,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Piper aduncum,Platyrrhinus angustirostris,1.0505989464593764e-06,8.866666667,-70.494444
Solanum dissimile,Artibeus jamaicensis,5.252994732296882e-07,8.866666667,-70.494444
Piper aduncum,Anoura cultrata,1.0505989464593764e-06,8.866666667,-70.494444
Piper longispicum,Artibeus lituratus,5.252994732296882e-07,8.866666667,-70.494444
Piper phytolaccifolium,Vampyressa thyone,5.252994732296882e-07,8.866666667,-70.494444
Psammisia penduliflora,Sturnira erythromos,5.252994732296882e-07,8.866666667,-70.494444
Anthurium bernardii,Phyllostomus hastatus,5.252994732296882e-07,8.866666667,-70.494444
Solanum bicolor,Chiroderma salvini,5.252994732296882e-07,8.866666667,-70.494444
Vismia baccifera,Sturnira erythromos,5.252994732296882e-07,8.866666667,-70.494444
Anthurium bernardii,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Ficus tonduzii,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Piper marginatum,Carollia brevicauda,1.5758984196890648e-06,8.866666667,-70.494444
Asplundia vagans,Platyrrhinus albericoi,5.252994732296882e-07,8.866666667,-70.494444
Piper marginatum,Artibeus glaucus,5.252994732296882e-07,8.866666667,-70.494444
Piper marginatum,Chiroderma salvini,5.252994732296882e-07,8.866666667,-70.494444
Psammisia penduliflora,Artibeus glaucus,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Platyrrhinus albericoi,5.252994732296882e-07,8.866666667,-70.494444
Psammisia penduliflora,Platyrrhinus umbratus,5.252994732296882e-07,8.866666667,-70.494444
Asplundia vagans,Mesophylla macconnelli,5.252994732296882e-07,8.866666667,-70.494444
Psammisia penduliflora,Carollia brevicauda,1.0505989464593764e-06,8.866666667,-70.494444
Solanum bicolor,Platyrrhinus angustirostris,5.252994732296882e-07,8.866666667,-70.494444
Cecropia sararensis,Sturnira erythromos,5.252994732296882e-07,8.866666667,-70.494444
Piper marginatum,Sturnira erythromos,5.252994732296882e-07,8.866666667,-70.494444
Anthurium karstenianum,Artibeus hartii,5.252994732296882e-07,8.866666667,-70.494444
Anthurium bernardii,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Cecropia sararensis,Vampyressa thyone,5.252994732296882e-07,8.866666667,-70.494444
Anthurium nymphaefolium,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Solanum dissimile,Artibeus hartii,5.252994732296882e-07,8.866666667,-70.494444
Asplundia vagans,Phyllostomus hastatus,5.252994732296882e-07,8.866666667,-70.494444
Ficus tonduzii,Artibeus glaucus,5.252994732296882e-07,8.866666667,-70.494444
Anthurium karstenianum,Artibeus lituratus,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Carollia brevicauda,5.252994732296882e-07,8.866666667,-70.494444
Solanum bicolor,Artibeus lituratus,5.252994732296882e-07,8.866666667,-70.494444
Piper marginatum,Platyrrhinus umbratus,5.252994732296882e-07,8.866666667,-70.494444
Piper phytolaccifolium,Sturnira adrianae,5.252994732296882e-07,8.866666667,-70.494444
Ficus maxima,Artibeus glaucus,1.0505989464593764e-06,8.866666667,-70.494444
Piper longispicum,Artibeus jamaicensis,5.252994732296882e-07,8.866666667,-70.494444
Cecropia telealba,Artibeus amplus,5.252994732296882e-07,8.866666667,-70.494444
Solanum bicolor,Carollia perspicillata,5.252994732296882e-07,8.866666667,-70.494444
Piper longispicum,Anoura caudifer,5.252994732296882e-07,8.866666667,-70.494444
Solanum dissimile,Sturnira lilium,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Sturnira lilium,5.252994732296882e-07,8.866666667,-70.494444
Saurauia tomentosa,Artibeus jamaicensis,5.252994732296882e-07,8.866666667,-70.494444
Anthurium karstenianum,Phyllostomus hastatus,5.252994732296882e-07,8.866666667,-70.494444
Saurauia tomentosa,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Cecropia sararensis,Carollia brevicauda,1.0505989464593764e-06,8.866666667,-70.494444
Solanum tanysepalum,Sturnira adrianae,5.252994732296882e-07,8.866666667,-70.494444
Piper phytolaccifolium,Phyllostomus hastatus,5.252994732296882e-07,8.866666667,-70.494444
Piper longispicum,Platyrrhinus albericoi,5.252994732296882e-07,8.866666667,-70.494444
Saurauia tomentosa,Sturnira lilium,5.252994732296882e-07,8.866666667,-70.494444
Anthurium karstenianum,Carollia perspicillata,5.252994732296882e-07,8.866666667,-70.494444
Piper diffamatum,Mesophylla macconnelli,5.252994732296882e-07,8.866666667,-70.494444
Piper longispicum,Mesophylla macconnelli,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Glossophaga soricina,5.252994732296882e-07,8.866666667,-70.494444
Ficus tonduzii,Platyrrhinus albericoi,1.0505989464593764e-06,8.866666667,-70.494444
Vismia baccifera,Platyrrhinus albericoi,5.252994732296882e-07,8.866666667,-70.494444
Piper longispicum,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Solanum acerifolium,Sturnira lilium,1.5758984196890648e-06,8.866666667,-70.494444
Solanum bicolor,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Saurauia tomentosa,Chiroderma salvini,5.252994732296882e-07,8.866666667,-70.494444
Ficus insipida,Platyrrhinus angustirostris,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Carollia perspicillata,5.252994732296882e-07,8.866666667,-70.494444
Ficus tonduzii,Sturnira adrianae,5.252994732296882e-07,8.866666667,-70.494444
Piper phytolaccifolium,Anoura caudifer,5.252994732296882e-07,8.866666667,-70.494444
Asplundia vagans,Sturnira erythromos,5.252994732296882e-07,8.866666667,-70.494444
Piper aduncum,Platyrrhinus umbratus,5.252994732296882e-07,8.866666667,-70.494444
Cecropia telealba,Artibeus hartii,2.1011978929187528e-06,8.866666667,-70.494444
Cecropia sararensis,Glossophaga soricina,1.0505989464593764e-06,8.866666667,-70.494444
Solanum dissimile,Platyrrhinus umbratus,5.252994732296882e-07,8.866666667,-70.494444
Anthurium karstenianum,Artibeus jamaicensis,5.252994732296882e-07,8.866666667,-70.494444
Piper aduncum,Anoura caudifer,1.5758984196890648e-06,8.866666667,-70.494444
Anthurium karstenianum,Chiroderma salvini,5.252994732296882e-07,8.866666667,-70.494444
Saurauia tomentosa,Platyrrhinus umbratus,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Mesophylla macconnelli,5.252994732296882e-07,8.866666667,-70.494444
Ficus maxima,Anoura cultrata,1.0505989464593764e-06,8.866666667,-70.494444
Piper phytolaccifolium,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Ficus maxima,Artibeus hartii,1.0505989464593764e-06,8.866666667,-70.494444
Piper marginatum,Uroderma bakeri,5.252994732296882e-07,8.866666667,-70.494444
Cecropia telealba,Platyrrhinus angustirostris,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Platyrrhinus umbratus,5.252994732296882e-07,8.866666667,-70.494444
Anthurium nymphaefolium,Sturnira lilium,5.252994732296882e-07,8.866666667,-70.494444
Ficus tonduzii,Carollia brevicauda,1.5758984196890648e-06,8.866666667,-70.494444
Asplundia vagans,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Solanum bicolor,Anoura caudifer,5.252994732296882e-07,8.866666667,-70.494444
Cecropia telealba,Anoura caudifer,5.252994732296882e-07,8.866666667,-70.494444
Anthurium nymphaefolium,Sturnira adrianae,5.252994732296882e-07,8.866666667,-70.494444
Saurauia tomentosa,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Piper longispicum,Platyrrhinus umbratus,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Vampyressa thyone,5.252994732296882e-07,8.866666667,-70.494444
Anthurium nymphaefolium,Artibeus jamaicensis,5.252994732296882e-07,8.866666667,-70.494444
Solanum bicolor,Carollia brevicauda,5.252994732296882e-07,8.866666667,-70.494444
Piper longispicum,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Anthurium karstenianum,Artibeus amplus,5.252994732296882e-07,8.866666667,-70.494444
Piper longispicum,Glossophaga soricina,5.252994732296882e-07,8.866666667,-70.494444
Anthurium karstenianum,Platyrrhinus albericoi,5.252994732296882e-07,8.866666667,-70.494444
Solanum acerifolium,Glossophaga soricina,5.252994732296882e-07,8.866666667,-70.494444
Piper phytolaccifolium,Platyrrhinus angustirostris,5.252994732296882e-07,8.866666667,-70.494444
Piper diffamatum,Phyllostomus hastatus,5.252994732296882e-07,8.866666667,-70.494444
Anthurium karstenianum,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Anthurium bernardii,Anoura caudifer,5.252994732296882e-07,8.866666667,-70.494444
Ficus maxima,Platyrrhinus albericoi,5.252994732296882e-07,8.866666667,-70.494444
Anthurium nymphaefolium,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Psammisia penduliflora,Sturnira adrianae,5.252994732296882e-07,8.866666667,-70.494444
Ficus insipida,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Piper phytolaccifolium,Carollia perspicillata,5.252994732296882e-07,8.866666667,-70.494444
Ficus tonduzii,Chiroderma salvini,5.252994732296882e-07,8.866666667,-70.494444
Solanum bicolor,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Cecropia sararensis,Artibeus amplus,5.252994732296882e-07,8.866666667,-70.494444
Solanum acerifolium,Chiroderma salvini,5.252994732296882e-07,8.866666667,-70.494444
Piper phytolaccifolium,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Psammisia penduliflora,Sturnira lilium,5.252994732296882e-07,8.866666667,-70.494444
Piper diffamatum,Sturnira adrianae,5.252994732296882e-07,8.866666667,-70.494444
Anthurium nymphaefolium,Uroderma bakeri,5.252994732296882e-07,8.866666667,-70.494444
Asplundia vagans,Carollia perspicillata,5.252994732296882e-07,8.866666667,-70.494444
Piper phytolaccifolium,Chiroderma salvini,5.252994732296882e-07,8.866666667,-70.494444
Anthurium karstenianum,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Saurauia tomentosa,Anoura caudifer,5.252994732296882e-07,8.866666667,-70.494444
Anthurium karstenianum,Platyrrhinus angustirostris,5.252994732296882e-07,8.866666667,-70.494444
Piper phytolaccifolium,Artibeus hartii,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Solanum acerifolium,Artibeus hartii,1.5758984196890648e-06,8.866666667,-70.494444
Cecropia sararensis,Anoura caudifer,5.252994732296882e-07,8.866666667,-70.494444
Anthurium bernardii,Artibeus lituratus,5.252994732296882e-07,8.866666667,-70.494444
Psammisia penduliflora,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Solanum bicolor,Sturnira erythromos,5.252994732296882e-07,8.866666667,-70.494444
Piper aduncum,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Asplundia vagans,Glossophaga soricina,5.252994732296882e-07,8.866666667,-70.494444
Ficus tonduzii,Platyrrhinus angustirostris,5.252994732296882e-07,8.866666667,-70.494444
Ficus insipida,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Anthurium bernardii,Chiroderma salvini,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Platyrrhinus angustirostris,5.252994732296882e-07,8.866666667,-70.494444
Piper diffamatum,Carollia perspicillata,5.252994732296882e-07,8.866666667,-70.494444
Solanum acerifolium,Artibeus amplus,5.252994732296882e-07,8.866666667,-70.494444
Piper marginatum,Vampyressa thyone,1.0505989464593764e-06,8.866666667,-70.494444
Asplundia vagans,Platyrrhinus angustirostris,5.252994732296882e-07,8.866666667,-70.494444
Solanum dissimile,Phyllostomus hastatus,5.252994732296882e-07,8.866666667,-70.494444
Psammisia penduliflora,Anoura caudifer,5.252994732296882e-07,8.866666667,-70.494444
Asplundia vagans,Carollia brevicauda,5.252994732296882e-07,8.866666667,-70.494444
Piper marginatum,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Ficus tonduzii,Artibeus hartii,5.252994732296882e-07,8.866666667,-70.494444
Anthurium bernardii,Sturnira lilium,5.252994732296882e-07,8.866666667,-70.494444
Vismia baccifera,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Anthurium bernardii,Platyrrhinus umbratus,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Artibeus glaucus,5.252994732296882e-07,8.866666667,-70.494444
Asplundia vagans,Artibeus glaucus,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Piper longispicum,Artibeus hartii,5.252994732296882e-07,8.866666667,-70.494444
Solanum dissimile,Platyrrhinus angustirostris,5.252994732296882e-07,8.866666667,-70.494444
Cecropia sararensis,Chiroderma salvini,5.252994732296882e-07,8.866666667,-70.494444
Piper longispicum,Artibeus amplus,5.252994732296882e-07,8.866666667,-70.494444
Solanum bicolor,Platyrrhinus umbratus,5.252994732296882e-07,8.866666667,-70.494444
Ficus maxima,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Solanum acerifolium,Sturnira adrianae,5.252994732296882e-07,8.866666667,-70.494444
Solanum bicolor,Vampyressa thyone,5.252994732296882e-07,8.866666667,-70.494444
Piper marginatum,Platyrrhinus albericoi,5.252994732296882e-07,8.866666667,-70.494444
Psammisia penduliflora,Platyrrhinus angustirostris,5.252994732296882e-07,8.866666667,-70.494444
Saurauia tomentosa,Artibeus glaucus,5.252994732296882e-07,8.866666667,-70.494444
Anthurium nymphaefolium,Artibeus amplus,5.252994732296882e-07,8.866666667,-70.494444
Piper diffamatum,Artibeus glaucus,5.252994732296882e-07,8.866666667,-70.494444
Solanum acerifolium,Platyrrhinus angustirostris,5.252994732296882e-07,8.866666667,-70.494444
Solanum dissimile,Sturnira erythromos,5.252994732296882e-07,8.866666667,-70.494444
Solanum dissimile,Carollia perspicillata,5.252994732296882e-07,8.866666667,-70.494444
Piper phytolaccifolium,Artibeus jamaicensis,5.252994732296882e-07,8.866666667,-70.494444
Cecropia sararensis,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Anthurium bernardii,Platyrrhinus albericoi,5.252994732296882e-07,8.866666667,-70.494444
Anthurium bernardii,Artibeus amplus,5.252994732296882e-07,8.866666667,-70.494444
Piper longispicum,Platyrrhinus angustirostris,5.252994732296882e-07,8.866666667,-70.494444
Solanum bicolor,Sturnira lilium,5.252994732296882e-07,8.866666667,-70.494444
Solanum dissimile,Sturnira adrianae,5.252994732296882e-07,8.866666667,-70.494444
Cecropia sararensis,Platyrrhinus albericoi,5.252994732296882e-07,8.866666667,-70.494444
Piper diffamatum,Artibeus lituratus,5.252994732296882e-07,8.866666667,-70.494444
Saurauia tomentosa,Sturnira adrianae,5.252994732296882e-07,8.866666667,-70.494444
Solanum dissimile,Platyrrhinus albericoi,5.252994732296882e-07,8.866666667,-70.494444
Piper longispicum,Sturnira lilium,5.252994732296882e-07,8.866666667,-70.494444
Cecropia telealba,Sturnira lilium,2.1011978929187528e-06,8.866666667,-70.494444
Piper marginatum,Sturnira adrianae,5.252994732296882e-07,8.866666667,-70.494444
Piper diffamatum,Artibeus hartii,5.252994732296882e-07,8.866666667,-70.494444
Piper diffamatum,Carollia brevicauda,5.252994732296882e-07,8.866666667,-70.494444
Asplundia vagans,Chiroderma salvini,5.252994732296882e-07,8.866666667,-70.494444
Solanum dissimile,Anoura cultrata,5.252994732296882e-07,8.866666667,-70.494444
Solanum dissimile,Glossophaga soricina,5.252994732296882e-07,8.866666667,-70.494444
Anthurium nymphaefolium,Anoura caudifer,5.252994732296882e-07,8.866666667,-70.494444
Ficus maxima,Uroderma bakeri,5.252994732296882e-07,8.866666667,-70.494444
Solanum bicolor,Artibeus glaucus,5.252994732296882e-07,8.866666667,-70.494444
Saurauia tomentosa,Artibeus lituratus,5.252994732296882e-07,8.866666667,-70.494444
Asplundia vagans,Anoura caudifer,5.252994732296882e-07,8.866666667,-70.494444
Anthurium nymphaefolium,Artibeus hartii,5.252994732296882e-07,8.866666667,-70.494444
Anthurium bernardii,Glossophaga soricina,5.252994732296882e-07,8.866666667,-70.494444
Psammisia penduliflora,Artibeus hartii,5.252994732296882e-07,8.866666667,-70.494444
Cecropia sararensis,Uroderma bakeri,5.252994732296882e-07,8.866666667,-70.494444
Anthurium karstenianum,Mesophylla macconnelli,5.252994732296882e-07,8.866666667,-70.494444
Asplundia vagans,Artibeus hartii,5.252994732296882e-07,8.866666667,-70.494444
Anthurium nymphaefolium,Glossophaga soricina,5.252994732296882e-07,8.866666667,-70.494444
Asplundia vagans,Sturnira lilium,5.252994732296882e-07,8.866666667,-70.494444
Anthurium bernardii,Carollia brevicauda,5.252994732296882e-07,8.866666667,-70.494444
Ficus tonduzii,Anoura caudifer,5.252994732296882e-07,8.866666667,-70.494444
Ficus insipida,Uroderma bakeri,5.252994732296882e-07,8.866666667,-70.494444
Cecropia sararensis,Platyrrhinus umbratus,5.252994732296882e-07,8.866666667,-70.494444
Solanum bicolor,Glossophaga soricina,5.252994732296882e-07,8.866666667,-70.494444
Cecropia telealba,Platyrrhinus umbratus,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Artibeus hartii,5.252994732296882e-07,8.866666667,-70.494444
Ficus insipida,Artibeus amplus,5.252994732296882e-07,8.866666667,-70.494444
Piper diffamatum,Lonchophylla robusta,5.252994732296882e-07,8.866666667,-70.494444
Anthurium karstenianum,Platyrrhinus umbratus,5.252994732296882e-07,8.866666667,-70.494444
Ficus insipida,Sturnira adrianae,5.252994732296882e-07,8.866666667,-70.494444
Anthurium nymphaefolium,Carollia perspicillata,5.252994732296882e-07,8.866666667,-70.494444
Piper diffamatum,Platyrrhinus albericoi,5.252994732296882e-07,8.866666667,-70.494444
Solanum tanysepalum,Uroderma bakeri,5.252994732296882e-07,8.866666667,-70.494444
Vismia baccifera,Artibeus glaucus,5.252994732296882e-07,8.866666667,-70.494444
Piper phytolaccifolium,Platyrrhinus albericoi,5.252994732296882e-07,8.866666667,-70.494444
